Date,USD,EUR,GBP,INR,AED,CNY
2004-01-28,411.0,325.26,223.76,18624.47,1509.6,3401.97
2004-01-29,405.7,327.55,223.85,18364.01,1490.18,3358.02
2004-01-30,399.75,320.78,219.31,18084.69,1468.28,3308.65
2004-02-02,398.35,321.2,219.39,18039.28,1463.18,3297.14
2004-02-03,401.45,319.83,218.51,18175.65,1474.57,3322.88
2004-02-04,399.25,318.28,217.71,18068.06,1466.45,3304.75
2004-02-05,399.55,317.43,217.34,18059.66,1467.55,3307.2
2004-02-06,404.25,317.98,218.9,18304.44,1484.85,3346.1
2004-02-09,405.95,320.12,218.55,18359.09,1491.09,3360.17
2004-02-10,408.55,321.59,218.51,18476.67,1500.65,3381.65
2004-02-11,405.75,316.82,215.61,18365.26,1490.32,3358.43
2004-02-12,411.6,320.99,217.59,18610.49,1511.81,3406.98
2004-02-13,416.0,326.56,220.84,18817.76,1528.01,3443.23
2004-02-16,411.7,322.32,217.72,18648.98,1512.22,3407.72
2004-02-17,414.5,322.47,217.59,18769.1,1522.5,3430.82
2004-02-18,414.5,324.13,218.57,18766.49,1522.42,3430.82
2004-02-19,409.8,322.47,216.38,18539.35,1505.24,3392.0
2004-02-20,405.25,324.25,218.23,18340.08,1488.52,3354.34
2004-02-23,399.5,317.62,213.88,18091.36,1467.36,3306.78
2004-02-24,402.25,316.98,212.73,18193.77,1477.42,3329.46
2004-02-25,400.25,320.23,213.64,18091.3,1470.16,3312.87
2004-02-26,393.25,315.94,210.84,17788.66,1444.37,3254.93
2004-02-27,395.85,317.16,212.16,17906.27,1454.04,3276.41
2004-03-01,400.0,321.44,213.96,18095.0,1469.2,3310.72
2004-03-02,395.75,324.17,215.56,17902.74,1453.59,3275.54
2004-03-03,390.5,321.77,214.16,17656.46,1434.35,3232.09
2004-03-04,392.0,321.81,215.16,17745.84,1439.86,3244.58
2004-03-05,399.25,322.18,216.61,18074.05,1466.49,3304.67
2004-03-08,399.85,323.58,216.92,18090.21,1468.69,3309.44
2004-03-09,401.5,323.01,218.28,18151.81,1474.75,3323.26
2004-03-10,400.25,326.81,221.73,18095.3,1470.16,3312.87
2004-03-11,398.45,324.5,221.1,18043.81,1463.51,3298.05
2004-03-12,398.0,325.99,221.14,18013.48,1461.77,3294.29
2004-03-15,398.1,324.61,220.84,18012.03,1462.26,3295.19
2004-03-16,402.5,327.98,222.29,18210.11,1478.42,3331.61
2004-03-17,402.75,329.45,221.83,18222.95,1479.3,3333.72
2004-03-18,410.75,331.6,223.83,18581.3,1508.73,3399.98
2004-03-19,412.0,335.37,224.9,18610.08,1513.32,3410.25
2004-03-22,417.65,337.55,225.96,18833.93,1534.07,3457.06
2004-03-23,416.25,337.18,224.68,18677.39,1528.89,3445.47
2004-03-24,415.25,340.76,226.75,18580.4,1525.25,3437.11
2004-03-25,416.1,341.54,229.64,18615.27,1528.38,3444.1
2004-03-26,421.5,347.4,232.36,18748.32,1548.17,3488.76
2004-03-29,421.25,346.91,231.91,18564.49,1547.25,3486.77
2004-03-30,420.0,344.18,229.66,18505.2,1542.7,3476.34
2004-03-31,423.7,344.61,230.22,18473.32,1556.17,3506.96
2004-04-01,427.25,345.73,230.12,18628.1,1569.29,3536.26
2004-04-02,419.0,345.97,228.97,18324.97,1538.99,3468.06
2004-04-05,417.7,347.76,229.86,18248.27,1534.21,3457.26
2004-04-06,418.5,345.81,227.61,18303.1,1537.19,3463.88
2004-04-07,419.0,343.78,227.48,18242.21,1538.99,3468.02
2004-04-08,419.5,347.47,229.16,18298.59,1540.87,3472.16
2004-04-09,419.5,347.47,229.16,18298.59,1540.87,3472.16
2004-04-12,419.5,347.47,229.16,18298.59,1540.87,3472.16
2004-04-13,407.9,342.0,224.57,17866.02,1498.26,3376.23
2004-04-14,397.75,333.1,222.23,17421.45,1460.98,3292.26
2004-04-15,398.25,333.26,223.27,17519.02,1462.81,3296.36
2004-04-16,400.85,334.15,223.48,17589.3,1472.56,3317.8
2004-04-19,403.1,335.33,222.9,17695.08,1480.83,3336.42
2004-04-20,396.85,333.07,221.38,17441.56,1457.83,3284.65
2004-04-21,392.75,331.04,221.09,17302.6,1442.77,3250.75
2004-04-22,392.3,330.55,221.9,17316.12,1441.11,3247.03
2004-04-23,394.5,333.56,222.52,17369.84,1449.2,3265.24
2004-04-26,397.0,334.85,222.37,17501.75,1458.38,3285.89
2004-04-27,396.25,332.68,221.53,17526.14,1455.66,3279.68
2004-04-28,392.25,331.29,221.17,17325.68,1440.93,3246.57
2004-04-29,386.0,323.53,217.58,17146.12,1418.01,3194.88
2004-04-30,388.5,324.37,218.82,17288.25,1427.0,3215.65
2004-05-03,388.5,324.37,218.82,17288.25,1427.0,3215.65
2004-05-04,391.25,323.99,218.8,17490.83,1437.26,3238.42
2004-05-05,392.55,322.58,218.89,17541.1,1441.88,3249.18
2004-05-06,387.5,320.54,215.89,17313.5,1423.33,3207.38
2004-05-07,380.8,320.13,213.29,17006.53,1398.72,3151.92
2004-05-10,375.0,316.59,211.41,16886.25,1377.6,3103.84
2004-05-11,375.25,317.07,213.77,17040.1,1378.33,3106.06
2004-05-12,382.2,320.96,215.3,17342.33,1404.01,3163.58
2004-05-13,375.15,317.47,213.19,16983.04,1378.15,3105.19
2004-05-14,376.5,317.05,214.08,17179.7,1383.07,3116.37
2004-05-17,382.95,318.38,216.4,17433.8,1406.81,3169.75
2004-05-18,377.7,315.72,213.62,17177.8,1387.29,3126.22
2004-05-19,380.75,316.55,213.58,17227.03,1398.72,3151.43
2004-05-20,379.5,318.56,214.04,17208.43,1393.94,3141.2
2004-05-21,385.3,320.84,215.25,17448.31,1415.4,3189.17
2004-05-24,384.0,319.6,214.12,17409.6,1410.43,3178.37
2004-05-25,388.9,321.22,214.44,17640.5,1428.66,3218.89
2004-05-26,389.65,321.87,214.93,17688.16,1431.18,3225.09
2004-05-27,393.6,321.04,214.45,17875.34,1445.93,3257.67
2004-05-28,393.25,321.91,214.53,17883.04,1444.45,3254.89
2004-05-31,393.25,321.91,214.53,17883.04,1444.45,3254.89
2004-06-01,397.2,324.54,216.23,18044.8,1458.96,3287.54
2004-06-02,394.85,323.06,215.52,17920.78,1450.48,3268.05
2004-06-03,390.35,319.99,212.49,17663.34,1433.95,3230.85
2004-06-04,388.3,316.21,211.06,17518.15,1426.26,3213.88
2004-06-07,393.6,319.22,213.73,17732.66,1445.69,3257.71
2004-06-08,392.35,320.05,213.8,17665.56,1441.1,3247.36
2004-06-09,386.85,320.24,211.39,17400.51,1421.09,3201.84
2004-06-10,384.95,317.9,208.78,17348.73,1414.11,3186.12
2004-06-11,384.85,320.28,211.7,17377.9,1413.55,3185.29
2004-06-14,385.1,319.24,212.45,17462.36,1414.51,3187.36
2004-06-15,386.5,318.24,211.32,17545.17,1419.61,3198.94
2004-06-16,385.25,320.85,210.66,17494.2,1415.02,3188.52
2004-06-17,386.1,320.1,210.45,17563.69,1418.18,3195.56
2004-06-18,395.1,325.75,215.0,18044.22,1451.24,3270.05
2004-06-21,395.25,326.6,215.79,18155.81,1451.79,3271.41
2004-06-22,395.75,327.26,217.42,18303.44,1453.63,3275.58
2004-06-23,393.9,325.62,216.63,18005.17,1446.79,3260.23
2004-06-24,400.0,328.52,218.88,18308.0,1469.2,3310.68
2004-06-25,401.5,330.7,220.51,18401.75,1474.71,3323.1
2004-06-28,404.25,332.44,221.45,18569.22,1484.81,3345.82
2004-06-29,394.4,325.47,218.27,18142.4,1448.63,3264.29
2004-06-30,395.8,325.25,218.14,18230.55,1453.77,3275.84
2004-07-01,394.8,324.59,217.13,18115.4,1450.1,3267.72
2004-07-02,397.75,322.77,216.97,18248.77,1461.13,3292.02
2004-07-05,398.25,324.18,217.78,18253.79,1462.81,3296.2
2004-07-06,394.5,320.55,214.09,18164.75,1449.2,3265.2
2004-07-07,399.65,322.92,215.42,18323.95,1468.11,3307.82
2004-07-08,405.35,327.03,218.25,18579.22,1489.05,3355.04
2004-07-09,406.5,328.03,218.91,18562.82,1493.32,3364.56
2004-07-12,406.35,327.44,217.87,18566.13,1492.52,3363.28
2004-07-13,400.9,325.49,216.04,18393.29,1472.75,3318.17
2004-07-14,403.8,325.75,217.41,18517.26,1483.16,3342.13
2004-07-15,403.15,326.38,217.7,18591.26,1480.97,3336.75
2004-07-16,406.3,326.56,217.26,18671.52,1492.58,3362.74
2004-07-19,406.35,327.02,217.13,18728.67,1492.73,3363.2
2004-07-20,400.0,323.13,215.68,18444.0,1469.4,3310.6
2004-07-21,398.5,325.78,217.19,18378.82,1463.69,3298.23
2004-07-22,397.75,324.22,215.49,18397.93,1461.13,3291.98
2004-07-23,391.5,322.78,213.44,18135.26,1438.21,3240.25
2004-07-26,390.75,321.6,212.35,18083.91,1435.42,3234.08
2004-07-27,389.85,322.96,214.06,18020.82,1432.11,3226.71
2004-07-28,387.3,321.22,212.45,17949.42,1422.59,3205.64
2004-07-29,387.3,321.46,213.25,17998.33,1422.79,3205.64
2004-07-30,391.4,326.06,215.54,18188.36,1437.57,3239.62
2004-08-02,391.5,325.19,214.19,18144.07,1438.18,3240.45
2004-08-03,390.95,324.25,214.09,18136.17,1436.0,3235.89
2004-08-04,391.5,325.0,214.51,18151.9,1438.18,3240.25
2004-08-05,390.85,324.11,214.08,18122.74,1435.79,3234.87
2004-08-06,399.0,324.95,216.41,18500.63,1465.73,3302.52
2004-08-09,399.0,325.45,216.86,18524.09,1465.53,3302.48
2004-08-10,399.5,324.88,217.65,18518.82,1467.36,3306.7
2004-08-11,393.85,322.3,215.37,18242.15,1446.85,3259.7
2004-08-12,394.15,322.02,216.21,18218.6,1447.91,3262.18
2004-08-13,396.75,320.92,215.36,18369.52,1457.5,3283.82
2004-08-16,401.65,325.35,218.28,18638.57,1475.5,3324.42
2004-08-17,401.3,325.23,219.43,18602.26,1474.22,3321.36
2004-08-18,402.45,326.56,220.58,18658.59,1478.4,3330.96
2004-08-19,406.5,329.04,222.03,18830.1,1493.32,3364.48
2004-08-20,410.55,333.56,225.6,18992.04,1507.95,3398.0
2004-08-23,410.6,337.0,226.43,18999.49,1508.17,3398.33
2004-08-24,406.2,336.45,226.75,18813.15,1492.01,3361.91
2004-08-25,406.0,335.95,225.88,18822.16,1491.24,3360.3
2004-08-26,406.05,335.83,226.31,18814.33,1491.46,3360.75
2004-08-27,405.1,337.13,226.21,18758.16,1487.93,3352.81
2004-08-30,405.1,337.13,226.21,18758.16,1487.93,3352.81
2004-08-31,407.25,334.22,225.72,18877.59,1496.03,3370.6
2004-09-01,407.65,334.36,227.42,18887.44,1497.54,3374.0
2004-09-02,406.1,334.05,226.73,18810.55,1491.65,3361.17
2004-09-03,401.15,332.41,225.82,18571.24,1473.66,3320.16
2004-09-06,401.6,332.78,225.49,18613.68,1475.16,3323.84
2004-09-07,398.1,329.28,224.37,18455.92,1462.46,3294.91
2004-09-08,396.3,325.5,221.68,18357.61,1455.81,3279.98
2004-09-09,398.7,327.1,223.61,18456.82,1464.43,3299.96
2004-09-10,401.35,326.73,223.22,18571.47,1474.36,3321.81
2004-09-13,399.3,325.67,222.24,18436.68,1466.63,3304.85
2004-09-14,405.25,330.33,225.19,18603.0,1488.69,3354.13
2004-09-15,404.45,332.99,227.67,18546.05,1485.75,3347.55
2004-09-16,403.4,331.5,225.07,18501.94,1481.89,3338.78
2004-09-17,405.7,333.22,226.4,18611.49,1490.38,3357.78
2004-09-20,404.3,332.35,226.35,18548.27,1485.24,3346.19
2004-09-21,408.5,332.9,227.56,18727.68,1500.67,3380.95
2004-09-22,405.35,330.92,226.06,18589.35,1489.09,3354.88
2004-09-23,411.5,333.98,228.51,18898.14,1511.69,3405.78
2004-09-24,407.85,332.67,226.22,18724.39,1498.28,3375.57
2004-09-27,409.2,332.63,226.38,18808.88,1503.03,3386.74
2004-09-28,411.7,334.23,227.3,18983.49,1512.38,3407.48
2004-09-29,412.95,335.0,229.54,18999.83,1516.81,3417.78
2004-09-30,415.65,334.45,229.41,19099.12,1526.89,3440.13
2004-10-01,418.1,337.23,232.52,19190.79,1535.89,3460.4
2004-10-04,412.55,336.03,231.31,18916.45,1515.5,3414.47
2004-10-05,415.4,337.18,232.82,19052.32,1525.97,3438.06
2004-10-06,418.45,340.54,235.41,19189.07,1537.18,3463.3
2004-10-07,418.1,340.06,234.58,19172.52,1535.68,3460.4
2004-10-08,421.75,339.66,234.88,19322.48,1549.3,3490.7
2004-10-11,421.7,340.66,234.63,19331.78,1548.9,3490.2
2004-10-12,414.7,336.74,231.97,19023.33,1523.19,3432.26
2004-10-13,411.25,335.11,229.84,18849.64,1510.73,3403.75
2004-10-14,415.35,335.37,231.28,19047.95,1525.83,3437.64
2004-10-15,420.4,337.32,233.19,19279.54,1544.38,3479.44
2004-10-18,419.1,335.39,233.11,19214.69,1539.4,3468.68
2004-10-19,419.35,335.05,232.4,19207.28,1540.31,3470.71
2004-10-20,423.6,336.16,233.09,19388.17,1556.09,3505.88
2004-10-21,422.5,334.55,231.03,19324.09,1552.1,3496.78
2004-10-22,422.8,334.76,231.44,19317.73,1552.94,3499.3
2004-10-25,429.15,334.93,233.01,19590.7,1576.27,3551.99
2004-10-26,427.5,335.58,233.02,19526.06,1570.21,3538.2
2004-10-27,428.25,336.7,233.84,19543.19,1572.96,3544.41
2004-10-28,424.2,332.81,231.96,19328.67,1558.3,3510.85
2004-10-29,425.55,333.53,231.91,19314.65,1563.3,3522.11
2004-11-01,428.85,336.41,234.01,19477.29,1575.21,3549.38
2004-11-02,424.2,333.99,230.72,19305.34,1558.3,3510.85
2004-11-03,423.5,331.27,229.46,19216.31,1555.73,3505.1
2004-11-04,430.5,334.37,233.64,19462.91,1581.01,3563.03
2004-11-05,431.0,333.51,232.63,19470.43,1583.11,3567.13
2004-11-08,431.9,334.16,232.84,19510.0,1586.41,3574.62
2004-11-09,433.65,335.85,233.33,19583.63,1592.71,3589.06
2004-11-10,433.4,336.49,235.01,19581.01,1591.83,3587.04
2004-11-11,433.8,336.04,235.38,19588.24,1593.17,3590.35
2004-11-12,436.05,336.17,234.78,19689.84,1601.57,3608.97
2004-11-15,437.6,338.7,237.03,19759.83,1607.26,3621.8
2004-11-16,439.4,338.55,237.04,19803.76,1613.83,3636.69
2004-11-17,443.45,340.43,238.75,19982.43,1628.75,3670.21
2004-11-18,442.0,341.02,238.66,19947.46,1623.42,3658.21
2004-11-19,445.6,341.67,239.8,20094.33,1636.6,3687.96
2004-11-22,447.8,343.33,241.06,20168.91,1644.68,3706.22
2004-11-23,448.15,342.18,239.33,20198.12,1646.01,3709.07
2004-11-24,448.6,340.67,238.46,20223.47,1647.62,3712.84
2004-11-25,451.15,340.59,239.01,20314.16,1656.98,3733.94
2004-11-26,451.0,339.3,237.83,20311.91,1656.39,3732.7
2004-11-29,451.25,339.36,238.01,20218.26,1657.26,3734.77
2004-11-30,453.4,341.47,237.42,20237.51,1665.16,3752.57
2004-12-01,452.85,340.13,234.47,20131.45,1663.14,3747.92
2004-12-02,454.2,342.33,236.45,20032.49,1668.23,3759.14
2004-12-03,448.65,334.51,231.39,19801.17,1647.8,3713.3
2004-12-06,453.05,337.02,233.15,19766.57,1663.87,3749.67
2004-12-07,451.8,336.54,232.31,19754.96,1659.28,3739.32
2004-12-08,436.9,328.03,225.94,19256.37,1604.6,3615.96
2004-12-09,437.1,329.32,227.88,19325.28,1605.29,3617.61
2004-12-10,434.0,328.09,226.55,19412.82,1593.95,3591.96
2004-12-13,435.1,327.0,226.17,19266.23,1598.08,3601.06
2004-12-14,437.1,329.04,227.01,19282.67,1605.42,3617.61
2004-12-15,439.0,327.27,225.93,19333.56,1612.4,3633.38
2004-12-16,439.5,331.42,227.47,19263.29,1614.37,3637.52
2004-12-17,438.9,330.0,225.88,19287.46,1612.12,3632.56
2004-12-20,442.45,330.48,227.17,19436.83,1624.99,3661.89
2004-12-21,440.95,329.71,228.92,19322.43,1619.43,3649.52
2004-12-22,441.0,329.42,230.4,19335.65,1619.66,3649.89
2004-12-23,441.1,327.1,229.79,19309.15,1619.98,3650.72
2004-12-24,441.1,327.1,229.79,19309.15,1619.98,3650.72
2004-12-27,441.1,327.1,229.79,19309.15,1619.98,3650.72
2004-12-28,441.1,327.1,229.79,19309.15,1619.98,3650.72
2004-12-29,440.25,324.31,229.75,19238.93,1616.99,3643.69
2004-12-30,435.6,319.43,226.24,19046.61,1599.96,3605.2
2004-12-31,435.6,319.43,226.24,19046.61,1599.96,3605.2
2005-01-03,435.6,319.43,226.24,19046.61,1599.96,3605.2
2005-01-04,427.75,321.54,227.13,18615.68,1571.0,3540.27
2005-01-05,426.0,320.73,225.97,18671.58,1564.53,3525.75
2005-01-06,424.35,321.92,226.38,18633.21,1558.51,3512.13
2005-01-07,422.2,323.97,226.26,18500.8,1550.57,3494.34
2005-01-10,420.0,320.86,224.22,18450.6,1542.49,3476.09
2005-01-11,421.35,320.76,224.3,18456.18,1547.45,3487.3
2005-01-12,426.6,321.36,225.37,18689.35,1566.77,3530.75
2005-01-13,423.6,320.52,224.95,18526.15,1555.71,3505.88
2005-01-14,422.5,322.59,226.15,18483.32,1551.72,3496.82
2005-01-17,422.25,322.85,226.83,18433.32,1550.76,3494.71
2005-01-18,421.75,323.5,225.75,18441.02,1548.96,3490.53
2005-01-19,424.95,326.61,227.08,18580.94,1560.71,3517.06
2005-01-20,422.9,326.61,226.08,18527.25,1553.14,3500.13
2005-01-21,423.3,324.24,225.28,18544.77,1554.65,3503.4
2005-01-24,427.35,327.6,227.63,18702.97,1569.49,3536.92
2005-01-25,424.5,327.42,227.76,18590.98,1559.02,3513.37
2005-01-26,425.8,325.09,226.01,18647.91,1563.79,3524.13
2005-01-27,424.5,325.74,225.0,18586.73,1559.02,3513.37
2005-01-28,426.8,327.5,226.35,18661.83,1567.51,3532.41
2005-01-31,422.15,323.59,224.23,18456.4,1550.39,3493.88
2005-02-01,420.9,322.92,223.62,18395.43,1545.84,3483.58
2005-02-02,421.6,323.76,223.84,18305.87,1548.37,3489.37
2005-02-03,416.5,321.27,221.54,18084.43,1529.6,3447.16
2005-02-04,415.9,322.73,221.34,18081.25,1527.43,3442.2
2005-02-07,414.4,324.79,223.12,18022.26,1521.97,3429.78
2005-02-08,411.1,321.5,221.53,17965.07,1509.85,3402.47
2005-02-09,411.15,321.51,221.37,17971.37,1509.99,3402.88
2005-02-10,415.5,321.97,221.88,18190.59,1526.09,3438.89
2005-02-11,418.85,325.52,224.33,18356.1,1538.31,3466.61
2005-02-14,424.2,326.91,224.4,18560.87,1557.96,3510.89
2005-02-15,424.4,325.86,223.99,18597.21,1558.99,3512.55
2005-02-16,423.1,324.96,224.95,18516.97,1554.05,3501.79
2005-02-17,426.25,325.78,225.01,18674.01,1565.7,3527.86
2005-02-18,427.1,326.7,225.57,18727.82,1568.87,3534.89
2005-02-21,427.15,326.79,225.1,18721.47,1568.96,3535.31
2005-02-22,432.85,327.07,226.85,18939.91,1589.86,3582.48
2005-02-23,432.6,327.55,226.8,18911.11,1588.94,3580.41
2005-02-24,433.75,328.25,226.76,18954.88,1593.16,3589.93
2005-02-25,434.25,328.28,226.42,18976.73,1595.0,3594.07
2005-02-28,435.45,328.54,226.42,19018.28,1599.54,3604.0
2005-03-01,433.45,329.02,225.9,18950.43,1592.06,3587.41
2005-03-02,431.75,328.95,225.81,18871.79,1585.82,3573.38
2005-03-03,430.2,327.77,225.32,18806.19,1580.12,3560.55
2005-03-04,433.45,327.26,225.32,18954.77,1592.06,3587.45
2005-03-07,433.0,327.66,225.98,18932.93,1590.41,3583.72
2005-03-08,437.25,327.99,226.79,19107.3,1606.02,3618.9
2005-03-09,439.5,327.79,228.09,19181.98,1614.2,3637.52
2005-03-10,440.9,328.61,229.31,19221.04,1619.47,3649.11
2005-03-11,443.7,329.59,230.37,19329.79,1629.75,3672.28
2005-03-14,441.95,330.97,231.06,19250.24,1623.33,3657.8
2005-03-15,440.65,330.89,230.18,19206.83,1618.51,3647.04
2005-03-16,443.0,330.3,230.03,19329.2,1627.18,3666.45
2005-03-17,438.6,328.29,228.02,19149.28,1610.98,3630.07
2005-03-18,437.15,328.29,227.65,19083.78,1605.61,3618.03
2005-03-21,432.7,328.85,228.12,18920.89,1589.31,3581.24
2005-03-22,432.15,327.49,227.64,18899.0,1587.24,3576.69
2005-03-23,426.15,328.01,227.83,18656.85,1565.25,3527.03
2005-03-24,425.15,328.2,227.37,18602.99,1561.53,3518.75
2005-03-25,425.15,328.2,227.37,18602.99,1561.53,3518.75
2005-03-28,425.15,328.2,227.37,18602.99,1561.53,3518.75
2005-03-29,426.1,329.95,227.27,18671.7,1565.07,3526.66
2005-03-30,426.45,328.95,226.63,18687.04,1566.31,3529.51
2005-03-31,427.5,329.66,226.38,18700.99,1570.16,3538.16
2005-04-01,427.15,331.25,227.33,18687.81,1568.88,3535.31
2005-04-04,423.9,330.11,226.2,18559.4,1556.94,3508.45
2005-04-05,424.6,330.45,226.16,18590.05,1559.56,3514.2
2005-04-06,425.75,330.37,226.15,18628.18,1563.78,3523.68
2005-04-07,428.0,331.68,227.97,18715.37,1572.0,3542.3
2005-04-08,425.2,329.03,225.89,18609.43,1561.76,3519.13
2005-04-11,429.0,330.13,226.73,18754.29,1575.72,3550.62
2005-04-12,427.3,331.68,226.64,18686.9,1569.47,3536.55
2005-04-13,427.5,331.29,226.0,18703.13,1570.21,3538.2
2005-04-14,423.45,330.43,225.11,18525.94,1555.29,3504.64
2005-04-15,424.6,328.61,224.44,18610.22,1559.56,3514.2
2005-04-18,425.75,326.67,223.64,18660.62,1563.57,3523.68
2005-04-19,427.45,328.15,223.19,18707.35,1570.02,3537.75
2005-04-20,433.2,331.02,225.72,18954.67,1591.14,3585.38
2005-04-21,434.0,332.82,227.43,18989.67,1594.08,3591.96
2005-04-22,434.6,332.87,227.11,19007.23,1596.24,3596.92
2005-04-25,432.9,333.56,226.55,18919.89,1590.04,3582.9
2005-04-26,437.0,337.17,229.52,19083.79,1605.1,3616.83
2005-04-27,434.35,335.77,228.17,18990.35,1595.32,3594.85
2005-04-28,432.5,335.38,226.71,18902.41,1588.57,3579.59
2005-04-29,435.7,337.65,228.09,18968.2,1600.28,3606.03
2005-05-02,435.7,337.65,228.09,18968.2,1600.28,3606.03
2005-05-03,427.9,331.94,226.2,18652.16,1571.68,3541.51
2005-05-04,428.8,331.45,225.67,18663.01,1574.98,3548.96
2005-05-05,429.15,331.29,225.06,18631.55,1576.31,3551.86
2005-05-06,425.15,331.17,224.64,18466.39,1561.58,3518.75
2005-05-09,425.5,331.59,226.08,18500.74,1562.86,3521.65
2005-05-10,427.4,331.94,227.11,18564.12,1569.8,3537.33
2005-05-11,426.1,332.63,227.56,18445.87,1565.02,3526.62
2005-05-12,424.25,333.95,227.44,18399.72,1558.27,3511.26
2005-05-13,420.0,332.62,227.19,18240.6,1542.62,3476.13
2005-05-16,419.25,331.79,228.18,18236.33,1539.86,3469.88
2005-05-17,420.0,332.15,228.31,18266.35,1542.66,3476.13
2005-05-18,419.75,331.27,228.35,18248.63,1541.74,3474.06
2005-05-19,420.8,333.17,229.19,18295.88,1545.56,3482.71
2005-05-20,418.0,333.04,229.08,18164.73,1535.23,3459.54
2005-05-23,418.0,332.72,228.69,18164.73,1535.36,3459.54
2005-05-24,418.3,332.56,228.79,18198.69,1536.63,3462.06
2005-05-25,418.4,331.91,228.42,18215.04,1536.99,3462.89
2005-05-26,418.0,333.89,229.57,18195.54,1535.48,3459.58
2005-05-27,418.25,332.31,229.38,18209.06,1536.19,3461.6
2005-05-30,418.25,332.31,229.38,18209.06,1536.19,3461.6
2005-05-31,414.45,335.91,227.41,18092.81,1522.44,3430.28
2005-06-01,415.35,339.67,229.26,18181.95,1525.79,3437.64
2005-06-02,420.4,342.37,231.36,18367.28,1544.3,3479.4
2005-06-03,423.55,346.66,233.88,18473.13,1555.78,3505.47
2005-06-06,425.85,346.92,233.66,18556.41,1564.36,3524.55
2005-06-07,424.1,345.67,231.17,18469.56,1557.59,3510.02
2005-06-08,424.55,345.61,231.61,18461.56,1559.54,3513.75
2005-06-09,422.5,345.26,231.93,18382.97,1552.05,3496.78
2005-06-10,422.55,348.44,233.14,18387.26,1552.2,3497.24
2005-06-13,429.1,355.57,237.82,18734.51,1576.3,3551.4
2005-06-14,426.85,354.47,236.31,18614.42,1568.08,3532.78
2005-06-15,428.7,354.24,235.15,18714.9,1574.83,3548.14
2005-06-16,433.0,358.18,237.57,18872.31,1590.58,3583.72
2005-06-17,437.5,357.32,239.5,19042.19,1607.11,3620.97
2005-06-20,439.35,361.55,240.96,19140.28,1613.95,3636.28
2005-06-21,435.2,358.37,238.37,18942.08,1598.71,3601.93
2005-06-22,437.0,360.92,240.18,19007.31,1605.32,3616.83
2005-06-23,439.15,364.47,241.66,19127.18,1613.0,3634.58
2005-06-24,440.55,364.54,241.73,19174.94,1618.1,3646.21
2005-06-27,439.3,361.3,240.34,19102.96,1613.5,3635.87
2005-06-28,437.0,361.96,240.61,19002.95,1605.28,3616.79
2005-06-29,435.8,360.55,241.32,18972.55,1600.91,3606.9
2005-06-30,437.1,361.42,243.94,19024.78,1605.69,3617.61
2005-07-01,432.6,361.8,244.34,18826.75,1589.11,3580.37
2005-07-04,427.4,359.13,243.08,18611.13,1569.84,3537.33
2005-07-05,423.75,356.0,241.56,18471.26,1556.6,3507.12
2005-07-06,423.5,355.05,240.86,18449.78,1555.73,3505.1
2005-07-07,425.2,356.35,244.09,18534.47,1561.93,3519.17
2005-07-08,424.4,356.01,244.79,18484.74,1558.99,3512.55
2005-07-11,424.2,351.48,241.46,18479.21,1558.21,3510.89
2005-07-12,426.25,349.24,240.02,18557.35,1565.79,3527.86
2005-07-13,424.5,351.0,241.78,18470.0,1559.4,3513.33
2005-07-14,424.3,350.86,241.34,18471.9,1558.45,3511.72
2005-07-15,418.35,346.98,238.59,18206.59,1536.6,3462.39
2005-07-18,420.9,348.69,240.42,18328.09,1545.92,3483.58
2005-07-19,419.25,348.68,241.18,18256.24,1539.74,3469.92
2005-07-20,422.15,350.45,244.14,18372.52,1550.6,3493.92
2005-07-21,424.25,348.83,241.97,18316.99,1558.48,3440.67
2005-07-22,425.0,352.2,244.82,18481.13,1561.2,3447.22
2005-07-25,425.4,352.88,243.68,18526.72,1562.37,3449.87
2005-07-26,423.25,351.92,243.04,18399.74,1554.51,3432.52
2005-07-27,424.0,351.72,243.34,18398.42,1557.22,3439.83
2005-07-28,426.4,351.35,242.52,18533.48,1566.38,3457.25
2005-07-29,429.0,353.73,243.93,18652.92,1575.89,3477.3
2005-08-01,431.65,353.61,243.79,18744.4,1585.32,3498.35
2005-08-02,431.0,353.37,243.32,18765.74,1583.28,3492.48
